#    distance            Uy
            0   2.35582e-18
     0.015873     0.0239689
     0.031746     0.0454221
     0.047619     0.0644642
    0.0634921     0.0812206
    0.0793651     0.0958313
    0.0952381      0.108447
     0.111111      0.119221
     0.126984      0.128139
     0.142857       0.13555
      0.15873      0.141594
     0.174603      0.146401
     0.190476      0.150087
     0.206349      0.152754
     0.222222      0.154491
     0.238095      0.155282
     0.253968      0.155284
     0.269841      0.154538
     0.285714      0.153072
     0.301587      0.150903
      0.31746      0.148038
     0.333333      0.144475
     0.349206      0.140122
     0.365079      0.135039
     0.380952      0.129203
     0.396825      0.122588
     0.412698      0.115166
     0.428571      0.106911
     0.444444     0.0977949
     0.460317     0.0876938
      0.47619     0.0766858
     0.492063     0.0647593
     0.507937     0.0519109
      0.52381     0.0381473
     0.539683     0.0234875
     0.555556    0.00796497
     0.571429   -0.00845283
     0.587302    -0.0255956
     0.603175    -0.0433651
     0.619048    -0.0616377
     0.634921    -0.0802611
     0.650794    -0.0990522
     0.666667     -0.117795
      0.68254     -0.136173
     0.698413       -0.1539
     0.714286     -0.170648
     0.730159     -0.186056
     0.746032     -0.199738
     0.761905     -0.211296
     0.777778     -0.220326
     0.793651     -0.226073
     0.809524     -0.228481
     0.825397     -0.227266
      0.84127     -0.222221
     0.857143     -0.213248
     0.873016     -0.200366
     0.888889     -0.183725
     0.904762      -0.16327
     0.920635     -0.139861
     0.936508     -0.114049
     0.952381    -0.0864663
     0.968254    -0.0577934
     0.984127    -0.0287324
            1             0
