#    distance            Uy
            0   2.73902e-18
     0.015873     0.0278648
     0.031746     0.0527773
     0.047619     0.0748581
    0.0634921      0.094252
    0.0793651      0.111122
    0.0952381      0.125642
     0.111111      0.137993
     0.126984       0.14815
     0.142857      0.156523
      0.15873      0.163272
     0.174603      0.168545
     0.190476      0.172477
     0.206349      0.175185
     0.222222       0.17677
     0.238095       0.17721
     0.253968      0.176691
     0.269841      0.175265
     0.285714      0.172968
     0.301587      0.169828
      0.31746      0.165858
     0.333333      0.161066
     0.349206      0.155359
     0.365079      0.148821
     0.380952      0.141442
     0.396825      0.133207
     0.412698      0.124102
     0.428571      0.114112
     0.444444      0.103224
     0.460317     0.0913263
      0.47619     0.0785126
     0.492063     0.0647839
     0.507937     0.0501479
      0.52381     0.0346218
     0.539683     0.0182336
     0.555556    0.00102443
     0.571429    -0.0170254
     0.587302    -0.0357455
     0.603175    -0.0550334
     0.619048    -0.0747618
     0.634921    -0.0947752
     0.650794     -0.114887
     0.666667     -0.134876
      0.68254      -0.15441
     0.698413     -0.173203
     0.714286     -0.190912
     0.730159      -0.20716
     0.746032     -0.221544
     0.761905     -0.233639
     0.777778     -0.243014
     0.793651     -0.248858
     0.809524     -0.251108
     0.825397     -0.249449
      0.84127     -0.243657
     0.857143     -0.233617
     0.873016     -0.219345
     0.888889     -0.201003
     0.904762     -0.178529
     0.920635     -0.152858
     0.936508     -0.124592
     0.952381    -0.0944223
     0.968254    -0.0630906
     0.984127    -0.0313599
            1             0
