#    distance            Ux
  1.54198e-18  -5.82494e-19
     0.015873   -0.00588904
     0.031746    -0.0108407
     0.047619    -0.0149808
    0.0634921    -0.0184118
    0.0793651    -0.0212301
    0.0952381    -0.0235366
     0.111111    -0.0254315
     0.126984    -0.0269838
     0.142857    -0.0283193
      0.15873    -0.0295089
     0.174603    -0.0306117
     0.190476    -0.0316758
     0.206349    -0.0327394
     0.222222    -0.0338323
     0.238095    -0.0349853
     0.253968    -0.0362113
     0.269841     -0.037523
     0.285714    -0.0389302
     0.301587    -0.0404408
      0.31746    -0.0420612
     0.333333    -0.0437969
     0.349206    -0.0456663
     0.365079     -0.047661
     0.380952    -0.0497846
     0.396825    -0.0520407
     0.412698    -0.0544324
     0.428571    -0.0569625
     0.444444    -0.0596335
     0.460317    -0.0624633
      0.47619    -0.0654374
     0.492063    -0.0685562
     0.507937    -0.0718189
      0.52381    -0.0752233
     0.539683    -0.0787657
     0.555556    -0.0824399
     0.571429    -0.0862492
     0.587302    -0.0901648
     0.603175    -0.0941672
     0.619048    -0.0982289
     0.634921     -0.102312
     0.650794     -0.106364
     0.666667     -0.110312
      0.68254      -0.11402
     0.698413      -0.11735
     0.714286     -0.120098
     0.730159     -0.121983
     0.746032     -0.122626
     0.761905     -0.121523
     0.777778      -0.11801
     0.793651     -0.110749
     0.809524    -0.0988712
     0.825397    -0.0809666
      0.84127      -0.05536
     0.857143    -0.0201362
     0.873016     0.0267959
     0.888889     0.0875857
     0.904762      0.166218
     0.920635      0.262636
     0.936508      0.377647
     0.952381      0.511056
     0.968254       0.66142
     0.984127      0.825845
            1             1
