#    distance            Ux
  1.54198e-18  -1.06611e-18
     0.015873    -0.0108912
     0.031746    -0.0210587
     0.047619    -0.0306275
    0.0634921    -0.0397035
    0.0793651    -0.0483797
    0.0952381    -0.0567391
     0.111111    -0.0648547
     0.126984    -0.0727768
     0.142857    -0.0805842
      0.15873    -0.0883216
     0.174603     -0.096025
     0.190476     -0.103722
     0.206349     -0.111431
     0.222222     -0.119162
     0.238095     -0.126914
     0.253968      -0.13467
     0.269841     -0.142407
     0.285714     -0.150086
     0.301587      -0.15766
      0.31746      -0.16507
     0.333333     -0.172244
     0.349206     -0.179054
     0.365079     -0.185433
     0.380952     -0.191276
     0.396825     -0.196474
     0.412698     -0.200911
     0.428571     -0.204468
     0.444444     -0.207029
     0.460317     -0.208342
      0.47619     -0.208416
     0.492063     -0.207156
     0.507937      -0.20448
      0.52381     -0.200324
     0.539683      -0.19464
     0.555556       -0.1874
     0.571429     -0.178427
     0.587302      -0.16791
     0.603175     -0.155886
     0.619048     -0.142407
     0.634921     -0.127534
     0.650794     -0.111336
     0.666667    -0.0938807
      0.68254     -0.075101
     0.698413    -0.0551714
     0.714286    -0.0340971
     0.730159    -0.0118389
     0.746032      0.011702
     0.761905     0.0367007
     0.777778     0.0634268
     0.793651     0.0925557
     0.809524      0.124443
     0.825397      0.159791
      0.84127      0.199451
     0.857143       0.24441
     0.873016      0.295745
     0.888889      0.354551
     0.904762      0.422853
     0.920635      0.500425
     0.936508      0.587364
     0.952381      0.682999
     0.968254      0.785681
     0.984127      0.892644
            1             1
