#    distance            Uy
            0   1.56769e-18
     0.015873     0.0159532
     0.031746     0.0302382
     0.047619     0.0428305
    0.0634921      0.053755
    0.0793651     0.0630731
    0.0952381     0.0708666
     0.111111     0.0772324
     0.126984     0.0821431
     0.142857     0.0858693
      0.15873      0.088526
     0.174603     0.0902258
     0.190476     0.0910769
     0.206349     0.0911801
     0.222222     0.0906285
     0.238095     0.0894501
     0.253968     0.0877867
     0.269841     0.0856994
     0.285714     0.0832397
     0.301587     0.0804498
      0.31746     0.0773633
     0.333333     0.0740058
     0.349206     0.0703689
     0.365079     0.0664924
     0.380952     0.0623807
     0.396825     0.0580336
     0.412698     0.0534463
     0.428571     0.0486102
     0.444444     0.0435139
     0.460317     0.0381111
      0.47619     0.0324152
     0.492063     0.0264096
     0.507937     0.0200783
      0.52381     0.0134067
     0.539683    0.00638304
     0.555556  -0.000999923
     0.571429   -0.00878285
     0.587302    -0.0169164
     0.603175    -0.0253804
     0.619048    -0.0341418
     0.634921     -0.043152
     0.650794    -0.0523447
     0.666667    -0.0616341
      0.68254    -0.0708975
     0.698413    -0.0799904
     0.714286    -0.0887545
     0.730159    -0.0970102
     0.746032     -0.104559
     0.761905     -0.111189
     0.777778     -0.116678
     0.793651     -0.120626
     0.809524     -0.122955
     0.825397     -0.123472
      0.84127     -0.122017
     0.857143     -0.118472
     0.873016     -0.112769
     0.888889     -0.104895
     0.904762    -0.0946766
     0.920635    -0.0824823
     0.936508    -0.0684965
     0.952381    -0.0529539
     0.968254    -0.0361312
     0.984127    -0.0183523
            1             0
