#    distance            Uy
            0   1.68622e-18
     0.015873     0.0171614
     0.031746     0.0325557
     0.047619     0.0461929
    0.0634921      0.058118
    0.0793651     0.0684009
    0.0952381     0.0771284
     0.111111     0.0843999
     0.126984     0.0901856
     0.142857     0.0947575
      0.15873     0.0982278
     0.174603      0.100706
     0.190476      0.102296
     0.206349      0.103096
     0.222222      0.103194
     0.238095       0.10261
     0.253968      0.101487
     0.269841     0.0998825
     0.285714     0.0978452
     0.301587     0.0954131
      0.31746     0.0926153
     0.333333     0.0894723
     0.349206     0.0859602
     0.365079     0.0821199
     0.380952     0.0779481
     0.396825     0.0734352
     0.412698     0.0685669
     0.428571     0.0633245
     0.444444     0.0576859
     0.460317      0.051577
      0.47619     0.0450165
     0.492063     0.0379788
     0.507937     0.0304404
      0.52381      0.022381
     0.539683     0.0137862
     0.555556    0.00464897
     0.571429   -0.00508582
     0.587302    -0.0153382
     0.603175    -0.0260726
     0.619048    -0.0372343
     0.634921    -0.0487471
     0.650794    -0.0605105
     0.666667    -0.0723982
      0.68254    -0.0842322
     0.698413    -0.0958118
     0.714286      -0.10692
     0.730159     -0.117314
     0.746032     -0.126734
     0.761905     -0.134903
     0.777778      -0.14154
     0.793651     -0.146141
     0.809524     -0.148631
     0.825397     -0.148793
      0.84127     -0.146462
     0.857143     -0.141531
     0.873016     -0.133968
     0.888889     -0.123819
     0.904762     -0.110961
     0.920635    -0.0959104
     0.936508    -0.0789651
     0.952381    -0.0604823
     0.968254    -0.0408605
     0.984127    -0.0205379
            1             0
