#    distance            Ux
  1.54198e-18  -7.18882e-19
     0.015873   -0.00732234
     0.031746    -0.0139651
     0.047619     -0.020026
    0.0634921    -0.0255859
    0.0793651    -0.0307135
    0.0952381    -0.0354724
     0.111111    -0.0399224
     0.126984    -0.0440969
     0.142857    -0.0480807
      0.15873    -0.0519228
     0.174603    -0.0556692
     0.190476    -0.0593634
     0.206349    -0.0630464
     0.222222    -0.0667564
     0.238095    -0.0705398
     0.253968    -0.0744245
     0.269841    -0.0784395
     0.285714    -0.0826097
     0.301587    -0.0869565
      0.31746    -0.0914963
     0.333333    -0.0962404
     0.349206     -0.101217
     0.365079     -0.106401
     0.380952     -0.111778
     0.396825      -0.11733
     0.412698     -0.123024
     0.428571     -0.128817
     0.444444     -0.134656
     0.460317     -0.140462
      0.47619     -0.146144
     0.492063     -0.151604
     0.507937      -0.15673
      0.52381     -0.161396
     0.539683     -0.165464
     0.555556     -0.168788
     0.571429     -0.171094
     0.587302     -0.172309
     0.603175     -0.172269
     0.619048     -0.170812
     0.634921      -0.16778
     0.650794     -0.163018
     0.666667     -0.156375
      0.68254     -0.147459
     0.698413     -0.136328
     0.714286     -0.122821
     0.730159     -0.106751
     0.746032    -0.0879022
     0.761905    -0.0660116
     0.777778    -0.0407542
     0.793651    -0.0112539
     0.809524     0.0226283
     0.825397     0.0615167
      0.84127      0.106138
     0.857143      0.157308
     0.873016      0.215896
     0.888889       0.28277
     0.904762      0.359777
     0.920635      0.446442
     0.936508      0.542796
     0.952381      0.648241
     0.968254      0.761361
     0.984127      0.879761
            1             1
