#    distance            Uy
            0   2.49477e-18
     0.015873     0.0253816
     0.031746     0.0480895
     0.047619     0.0682364
    0.0634921     0.0859564
    0.0793651      0.101399
    0.0952381      0.114725
     0.111111      0.126097
     0.126984      0.135499
     0.142857      0.143301
      0.15873      0.149648
     0.174603      0.154678
     0.190476      0.158511
     0.206349      0.161254
     0.222222      0.162999
     0.238095      0.163726
     0.253968        0.1636
     0.269841      0.162666
     0.285714      0.160953
     0.301587       0.15848
      0.31746      0.155255
     0.333333      0.151278
     0.349206      0.146455
     0.365079      0.140855
     0.380952      0.134459
     0.396825      0.127245
     0.412698       0.11919
     0.428571      0.110271
     0.444444      0.100467
     0.460317     0.0896576
      0.47619     0.0779287
     0.492063     0.0652741
     0.507937     0.0516956
      0.52381     0.0372049
     0.539683     0.0218254
     0.555556     0.0055947
     0.571429     -0.011514
     0.587302    -0.0293287
     0.603175    -0.0477484
     0.619048    -0.0666469
     0.634921    -0.0858697
     0.650794     -0.105231
     0.666667     -0.124513
      0.68254      -0.14339
     0.698413     -0.161577
     0.714286     -0.178738
     0.730159     -0.194507
     0.746032     -0.208489
     0.761905     -0.220276
     0.777778     -0.229453
     0.793651     -0.235243
     0.809524     -0.237588
     0.825397     -0.236191
      0.84127      -0.23084
     0.857143     -0.221431
     0.873016     -0.207982
     0.888889     -0.190649
     0.904762     -0.169376
     0.920635     -0.145053
     0.936508     -0.118253
     0.952381    -0.0896327
     0.968254    -0.0598973
     0.984127    -0.0297737
            1             0
