#    distance            Uy
            0   2.74679e-18
     0.015873     0.0279437
     0.031746     0.0529263
     0.047619     0.0750685
    0.0634921     0.0945153
    0.0793651       0.11143
    0.0952381      0.125988
     0.111111      0.138368
     0.126984      0.148548
     0.142857      0.156937
      0.15873      0.163696
     0.174603      0.168975
     0.190476      0.172908
     0.206349      0.175612
     0.222222       0.17719
     0.238095      0.177617
     0.253968      0.177084
     0.269841       0.17564
     0.285714      0.173323
     0.301587      0.170159
      0.31746      0.166164
     0.333333      0.161345
     0.349206       0.15561
     0.365079      0.149042
     0.380952      0.141632
     0.396825      0.133365
     0.412698      0.124228
     0.428571      0.114206
     0.444444      0.103286
     0.460317     0.0913554
      0.47619       0.07851
     0.492063     0.0647502
     0.507937     0.0500839
      0.52381     0.0345283
     0.539683     0.0181116
     0.555556   0.000875137
     0.571429    -0.0172009
     0.587302    -0.0359459
     0.603175    -0.0552576
     0.619048    -0.0750087
     0.634921    -0.0950438
     0.650794     -0.115176
     0.666667     -0.135184
      0.68254     -0.154736
     0.698413     -0.173546
     0.714286     -0.191269
     0.730159     -0.207531
     0.746032     -0.221926
     0.761905     -0.234029
     0.777778      -0.24341
     0.793651     -0.249256
     0.809524     -0.251503
     0.825397     -0.249836
      0.84127     -0.244032
     0.857143     -0.233973
     0.873016     -0.219678
     0.888889     -0.201306
     0.904762     -0.178798
     0.920635     -0.153087
     0.936508     -0.124779
     0.952381    -0.0945636
     0.968254     -0.063185
     0.984127    -0.0314068
            1             0
