#    distance            Uy
            0   2.54712e-18
     0.015873     0.0259138
     0.031746     0.0490941
     0.047619     0.0696558
    0.0634921     0.0877362
    0.0793651      0.103488
    0.0952381      0.117075
     0.111111      0.128664
     0.126984      0.138237
     0.142857      0.146172
      0.15873      0.152619
     0.174603      0.157715
     0.190476      0.161585
     0.206349      0.164337
     0.222222      0.166064
     0.238095      0.166745
     0.253968      0.166551
     0.269841      0.165526
     0.285714      0.163701
     0.301587      0.161096
      0.31746      0.157721
     0.333333      0.153577
     0.349206      0.148569
     0.365079      0.142769
     0.380952      0.136161
     0.396825      0.128723
     0.412698      0.120436
     0.428571      0.111277
     0.444444      0.101229
     0.460317     0.0901706
      0.47619     0.0781917
     0.492063     0.0652876
     0.507937     0.0514615
      0.52381     0.0367266
     0.539683     0.0211076
     0.555556    0.00464327
     0.571429    -0.0126915
     0.587302    -0.0307246
     0.603175    -0.0493545
     0.619048    -0.0684546
     0.634921    -0.0878698
     0.650794     -0.107414
     0.666667     -0.126868
      0.68254     -0.145905
     0.698413     -0.164239
     0.714286     -0.181533
     0.730159     -0.197417
     0.746032     -0.211496
     0.761905     -0.223357
     0.777778     -0.232582
     0.793651     -0.238385
     0.809524     -0.240707
     0.825397     -0.239248
      0.84127     -0.233794
     0.857143     -0.224238
     0.873016     -0.210597
     0.888889     -0.193029
     0.904762     -0.171478
     0.920635     -0.146843
     0.936508     -0.119705
     0.952381    -0.0907278
     0.968254    -0.0606261
     0.984127    -0.0301349
            1             0
