#    distance            Uy
            0   2.65226e-18
     0.015873     0.0269827
     0.031746     0.0511122
     0.047619     0.0725073
    0.0634921     0.0913096
    0.0793651      0.107678
    0.0952381      0.121781
     0.111111      0.133794
     0.126984      0.143695
     0.142857      0.151879
      0.15873      0.158503
     0.174603      0.163708
     0.190476      0.167624
     0.206349      0.170365
     0.222222      0.172027
     0.238095      0.172589
     0.253968      0.172229
     0.269841      0.170995
     0.285714      0.168922
     0.301587      0.166031
      0.31746      0.162337
     0.333333      0.157842
     0.349206      0.152453
     0.365079      0.146249
     0.380952      0.139216
     0.396825      0.131337
     0.412698      0.122595
     0.428571      0.112972
     0.444444      0.102453
     0.460317     0.0909214
      0.47619     0.0784708
     0.492063     0.0650991
     0.507937     0.0508125
      0.52381     0.0356263
     0.539683     0.0195674
     0.555556    0.00267617
     0.571429    -0.0150695
     0.587302     -0.033498
     0.603175    -0.0525072
     0.619048    -0.0719698
     0.634921    -0.0917305
     0.650794     -0.111603
     0.666667     -0.131365
      0.68254     -0.150689
     0.698413     -0.169288
     0.714286     -0.186821
     0.730159     -0.202915
     0.746032     -0.217169
     0.761905     -0.229164
     0.777778     -0.238475
     0.793651     -0.244301
     0.809524     -0.246582
     0.825397     -0.245009
      0.84127     -0.239362
     0.857143     -0.229531
     0.873016     -0.215532
     0.888889     -0.197525
     0.904762     -0.175451
     0.920635     -0.150231
     0.936508     -0.122456
     0.952381    -0.0928059
     0.968254    -0.0620112
     0.984127    -0.0308227
            1             0
