#    distance            Ux
  1.54198e-18  -1.12522e-18
     0.015873    -0.0114979
     0.031746    -0.0222561
     0.047619    -0.0324005
    0.0634921     -0.042037
    0.0793651    -0.0512582
    0.0952381    -0.0601462
     0.111111    -0.0687728
     0.126984    -0.0771844
     0.142857    -0.0854595
      0.15873    -0.0936403
     0.174603      -0.10176
     0.190476     -0.109843
     0.206349     -0.117904
     0.222222     -0.125947
     0.238095     -0.133964
     0.253968     -0.141936
     0.269841     -0.149834
     0.285714     -0.157616
     0.301587     -0.165228
      0.31746     -0.172606
     0.333333     -0.179674
     0.349206      -0.18629
     0.365079     -0.192394
     0.380952     -0.197878
     0.396825     -0.202633
     0.412698     -0.206544
     0.428571     -0.209496
     0.444444     -0.211376
     0.460317     -0.211935
      0.47619     -0.211199
     0.492063     -0.209083
     0.507937     -0.205518
      0.52381     -0.200453
     0.539683     -0.193855
     0.555556     -0.185711
     0.571429     -0.175858
     0.587302     -0.164502
     0.603175     -0.151688
     0.619048     -0.137478
     0.634921     -0.121942
     0.650794     -0.105155
     0.666667    -0.0871896
      0.68254     -0.067988
     0.698413    -0.0477169
     0.714286    -0.0263805
     0.730159   -0.00393768
     0.746032     0.0197125
     0.761905     0.0447474
     0.777778     0.0714385
     0.793651      0.100455
     0.809524       0.13216
     0.825397      0.167258
      0.84127        0.2066
     0.857143      0.251171
     0.873016       0.30205
     0.888889      0.360333
     0.904762      0.428036
     0.920635      0.504942
     0.936508      0.591141
     0.952381      0.685958
     0.968254      0.787739
     0.984127      0.893712
            1             1
