#    distance            Ux
  1.54198e-18  -6.30575e-19
     0.015873   -0.00640607
     0.031746    -0.0120667
     0.047619    -0.0170752
    0.0634921    -0.0215063
    0.0793651    -0.0254256
    0.0952381    -0.0288981
     0.111111    -0.0319882
     0.126984    -0.0347294
     0.142857    -0.0372218
      0.15873    -0.0395213
     0.174603    -0.0416797
     0.190476    -0.0437449
     0.206349    -0.0457603
     0.222222    -0.0477651
     0.238095    -0.0498004
     0.253968    -0.0518963
     0.269841    -0.0540788
     0.285714    -0.0563706
     0.301587    -0.0587912
      0.31746    -0.0613576
     0.333333    -0.0640842
     0.349206    -0.0670037
     0.365079    -0.0701076
     0.380952    -0.0734038
     0.396825    -0.0768983
     0.412698    -0.0805949
     0.428571    -0.0844951
     0.444444    -0.0885978
     0.460317    -0.0929199
      0.47619    -0.0974292
     0.492063     -0.102111
     0.507937     -0.106944
      0.52381       -0.1119
     0.539683     -0.116939
     0.555556     -0.122012
     0.571429     -0.127041
     0.587302     -0.131939
     0.603175     -0.136599
     0.619048      -0.14089
     0.634921     -0.144652
     0.650794     -0.147694
     0.666667     -0.149787
      0.68254     -0.150491
     0.698413     -0.149586
     0.714286     -0.146686
     0.730159     -0.141349
     0.746032     -0.133066
     0.761905      -0.12126
     0.777778     -0.105282
     0.793651    -0.0837748
     0.809524    -0.0564021
     0.825397    -0.0222859
      0.84127      0.019499
     0.857143     0.0698993
     0.873016      0.129844
     0.888889      0.200191
     0.904762      0.282938
     0.920635      0.377287
     0.936508      0.483209
     0.952381      0.600131
     0.968254       0.72679
     0.984127      0.861081
            1             1
