#    distance            Uy
            0   1.34166e-18
     0.015873     0.0135927
     0.031746     0.0252035
     0.047619     0.0347825
    0.0634921     0.0424104
    0.0793651     0.0482605
    0.0952381     0.0525367
     0.111111     0.0554532
     0.126984     0.0571152
     0.142857     0.0578612
      0.15873     0.0578611
     0.174603     0.0572607
     0.190476      0.056181
     0.206349     0.0547205
     0.222222     0.0529577
     0.238095     0.0509326
     0.253968      0.048722
     0.269841     0.0463604
     0.285714     0.0438747
     0.301587     0.0412857
      0.31746     0.0386096
     0.333333     0.0358593
     0.349206     0.0330383
     0.365079     0.0301618
     0.380952     0.0272353
     0.396825      0.024263
     0.412698     0.0212476
     0.428571     0.0181912
     0.444444     0.0150948
     0.460317     0.0119543
      0.47619    0.00877371
     0.492063    0.00555218
     0.507937    0.00228857
      0.52381   -0.00101828
     0.539683   -0.00436941
     0.555556   -0.00776561
     0.571429    -0.0112122
     0.587302    -0.0147036
     0.603175    -0.0182379
     0.619048    -0.0218115
     0.634921    -0.0254191
     0.650794    -0.0290527
     0.666667    -0.0327016
      0.68254    -0.0363495
     0.698413    -0.0399745
     0.714286    -0.0435508
     0.730159    -0.0470456
     0.746032     -0.050418
     0.761905    -0.0536181
     0.777778    -0.0565846
     0.793651    -0.0591995
     0.809524    -0.0613972
     0.825397    -0.0630681
      0.84127    -0.0640845
     0.857143    -0.0643003
     0.873016     -0.063552
     0.888889    -0.0616604
     0.904762    -0.0582664
     0.920635    -0.0533091
     0.936508    -0.0466068
     0.952381    -0.0380008
     0.968254    -0.0273721
     0.984127    -0.0146841
            1             0
