#    distance            Ux
  1.54198e-18  -1.12233e-18
     0.015873    -0.0114682
     0.031746    -0.0221977
     0.047619    -0.0323142
    0.0634921    -0.0419236
    0.0793651    -0.0511187
    0.0952381    -0.0599813
     0.111111    -0.0685836
     0.126984     -0.076972
     0.142857     -0.085225
      0.15873     -0.093385
     0.174603     -0.101485
     0.190476      -0.10955
     0.206349     -0.117595
     0.222222     -0.125624
     0.238095     -0.133629
     0.253968     -0.141592
     0.269841     -0.149484
     0.285714     -0.157262
     0.301587     -0.164873
      0.31746     -0.172254
     0.333333     -0.179328
     0.349206     -0.185954
     0.365079     -0.192071
     0.380952     -0.197574
     0.396825      -0.20235
     0.412698     -0.206287
     0.428571     -0.209268
     0.444444     -0.211181
     0.460317     -0.211776
      0.47619     -0.211077
     0.492063     -0.209001
     0.507937     -0.205478
      0.52381     -0.200455
     0.539683     -0.193899
     0.555556     -0.185796
     0.571429     -0.175984
     0.587302     -0.164666
     0.603175     -0.151888
     0.619048     -0.137711
     0.634921     -0.122205
     0.650794     -0.105445
     0.666667    -0.0875017
      0.68254    -0.0683189
     0.698413    -0.0480631
     0.714286    -0.0267383
     0.730159    -0.0043037
     0.746032     0.0193416
     0.761905     0.0443748
     0.777778     0.0710674
     0.793651      0.100089
     0.809524      0.131802
     0.825397      0.166911
      0.84127      0.206267
     0.857143      0.250856
     0.873016      0.301756
     0.888889      0.360062
     0.904762      0.427793
     0.920635      0.504729
     0.936508      0.590963
     0.952381      0.685819
     0.968254      0.787642
     0.984127      0.893661
            1             1
