#    distance            Ux
  1.54198e-18  -8.08873e-19
     0.015873   -0.00824889
     0.031746    -0.0158215
     0.047619    -0.0228241
    0.0634921    -0.0293467
    0.0793651    -0.0354689
    0.0952381    -0.0412635
     0.111111    -0.0467978
     0.126984    -0.0521183
     0.142857    -0.0573084
      0.15873      -0.06242
     0.174603    -0.0675008
     0.190476    -0.0725943
     0.206349    -0.0777398
     0.222222    -0.0829718
     0.238095    -0.0883358
     0.253968    -0.0938438
     0.269841    -0.0995119
     0.285714     -0.105349
     0.301587     -0.111356
      0.31746     -0.117523
     0.333333     -0.123834
     0.349206     -0.130267
     0.365079     -0.136763
     0.380952     -0.143264
     0.396825       -0.1497
     0.412698      -0.15599
     0.428571     -0.162038
     0.444444     -0.167736
     0.460317       -0.1729
      0.47619     -0.177443
     0.492063     -0.181229
     0.507937      -0.18412
      0.52381     -0.185978
     0.539683     -0.186669
     0.555556     -0.186067
     0.571429     -0.183886
     0.587302     -0.180174
     0.603175      -0.17485
     0.619048     -0.167849
     0.634921     -0.159122
     0.650794     -0.148636
     0.666667     -0.136369
      0.68254     -0.122103
     0.698413     -0.106011
     0.714286    -0.0880524
     0.730159     -0.068155
     0.746032     -0.046199
     0.761905    -0.0220004
     0.777778    0.00470892
     0.793651     0.0346739
     0.809524      0.068135
     0.825397      0.105753
      0.84127      0.148324
     0.857143      0.196761
     0.873016      0.252061
     0.888889      0.315231
     0.904762      0.388234
     0.920635      0.470747
     0.936508      0.562851
     0.952381      0.663915
     0.968254      0.772398
     0.984127      0.885676
            1             1
