#    distance            Uy
            0   2.67465e-18
     0.015873     0.0272103
     0.031746     0.0515417
     0.047619     0.0731136
    0.0634921     0.0920686
    0.0793651      0.108566
    0.0952381      0.122778
     0.111111      0.134879
     0.126984      0.144847
     0.142857      0.153081
      0.15873      0.159738
     0.174603      0.164963
     0.190476      0.168885
     0.206349      0.171619
     0.222222      0.173263
     0.238095      0.173794
     0.253968      0.173395
     0.269841      0.172113
     0.285714      0.169984
     0.301587       0.16703
      0.31746      0.163265
     0.333333      0.158694
     0.349206      0.153224
     0.365079      0.146934
     0.380952      0.139811
     0.396825      0.131839
     0.412698      0.123003
     0.428571      0.113284
     0.444444      0.102669
     0.460317     0.0910412
      0.47619     0.0784951
     0.492063     0.0650293
     0.507937     0.0506503
      0.52381     0.0353742
     0.539683      0.019228
     0.555556    0.00225227
     0.571429    -0.0155743
     0.587302    -0.0340805
     0.603175     -0.053164
     0.619048    -0.0726975
     0.634921    -0.0925256
     0.650794     -0.112462
     0.666667     -0.132285
      0.68254     -0.151665
     0.698413     -0.170315
     0.714286     -0.187895
     0.730159      -0.20403
     0.746032     -0.218318
     0.761905      -0.23034
     0.777778     -0.239668
     0.793651     -0.245499
     0.809524     -0.247771
     0.825397     -0.246175
      0.84127      -0.24049
     0.857143     -0.230604
     0.873016     -0.216533
     0.888889     -0.198438
     0.904762     -0.176259
     0.920635      -0.15092
     0.936508     -0.123016
     0.952381    -0.0932301
     0.968254    -0.0622945
     0.984127    -0.0309637
            1             0
