#    distance            Uy
            0   2.70641e-18
     0.015873     0.0275332
     0.031746     0.0521518
     0.047619     0.0739754
    0.0634921     0.0931477
    0.0793651       0.10983
    0.0952381      0.124195
     0.111111      0.136419
     0.126984      0.146482
     0.142857      0.154786
      0.15873      0.161489
     0.174603      0.166739
     0.190476      0.170667
     0.206349       0.17339
     0.222222      0.175006
     0.238095      0.175493
     0.253968      0.175036
     0.269841      0.173683
     0.285714      0.171472
     0.301587      0.168427
      0.31746      0.164561
     0.333333      0.159881
     0.349206      0.154294
     0.365079      0.147881
     0.380952      0.140631
     0.396825      0.132529
     0.412698      0.123559
     0.428571      0.113706
     0.444444      0.102955
     0.460317     0.0911922
      0.47619     0.0785125
     0.492063     0.0649153
     0.507937     0.0504078
      0.52381     0.0350065
     0.539683      0.018739
     0.555556    0.00164626
     0.571429    -0.0162924
     0.587302    -0.0349059
     0.603175    -0.0540921
     0.619048    -0.0737236
     0.634921    -0.0936448
     0.650794     -0.113669
     0.666667     -0.133576
      0.68254     -0.153033
     0.698413     -0.171755
     0.714286       -0.1894
     0.730159     -0.205592
     0.746032     -0.219928
     0.761905     -0.231986
     0.777778     -0.241338
     0.793651     -0.247175
     0.809524     -0.249436
     0.825397     -0.247809
      0.84127      -0.24207
     0.857143     -0.232106
     0.873016     -0.217935
     0.888889     -0.199717
     0.904762      -0.17739
     0.920635     -0.151885
     0.936508     -0.123801
     0.952381    -0.0938234
     0.968254    -0.0626905
     0.984127    -0.0311606
            1             0
