#    distance            Uy
            0   1.80954e-18
     0.015873     0.0184161
     0.031746      0.034937
     0.047619     0.0495979
    0.0634921     0.0624631
    0.0793651     0.0736175
    0.0952381     0.0831602
     0.111111     0.0912003
     0.126984     0.0977117
     0.142857      0.102976
      0.15873      0.107109
     0.174603      0.110222
     0.190476      0.112418
     0.206349      0.113795
     0.222222      0.114439
     0.238095      0.114363
     0.253968      0.113709
     0.269841      0.112531
     0.285714      0.110871
     0.301587      0.108761
      0.31746      0.106224
     0.333333      0.103272
     0.349206     0.0998648
     0.365079     0.0960419
     0.380952     0.0917909
     0.396825     0.0870931
     0.412698     0.0819248
     0.428571     0.0762583
     0.444444     0.0700628
     0.460317       0.06324
      0.47619     0.0558172
     0.492063     0.0477641
     0.507937     0.0390543
      0.52381     0.0296674
     0.539683     0.0195913
     0.555556    0.00882439
     0.571429   -0.00269342
     0.587302    -0.0148521
     0.603175    -0.0275983
     0.619048    -0.0408553
     0.634921    -0.0545209
     0.650794    -0.0684647
     0.666667     -0.082526
      0.68254    -0.0964798
     0.698413     -0.110085
     0.714286     -0.123081
     0.730159      -0.13518
     0.746032     -0.146074
     0.761905     -0.155444
     0.777778     -0.162964
     0.793651     -0.168051
     0.809524     -0.170635
     0.825397     -0.170484
      0.84127     -0.167423
     0.857143     -0.161356
     0.873016     -0.152272
     0.888889     -0.140257
     0.904762     -0.125223
     0.920635     -0.107795
     0.936508    -0.0883543
     0.952381    -0.0673487
     0.968254    -0.0452673
     0.984127    -0.0226318
            1             0
