#    distance            Uy
            0    2.0539e-18
     0.015873     0.0209002
     0.031746     0.0396309
     0.047619     0.0562652
    0.0634921     0.0708996
    0.0793651     0.0836473
    0.0952381     0.0946325
     0.111111      0.103986
     0.126984      0.111691
     0.142857      0.118056
      0.15873      0.123207
     0.174603      0.127262
     0.190476      0.130331
     0.206349      0.132511
     0.222222      0.133886
     0.238095      0.134457
     0.253968      0.134367
     0.269841      0.133661
     0.285714      0.132371
     0.301587       0.13052
      0.31746      0.128118
     0.333333      0.125165
     0.349206      0.121591
     0.365079      0.117437
     0.380952      0.112682
     0.396825      0.107296
     0.412698      0.101247
     0.428571     0.0944997
     0.444444     0.0870199
     0.460317     0.0786838
      0.47619     0.0695431
     0.492063     0.0595722
     0.507937     0.0487526
      0.52381     0.0370752
     0.539683     0.0245428
     0.555556      0.011172
     0.571429   -0.00308706
     0.587302    -0.0180827
     0.603175    -0.0337329
     0.619048    -0.0499297
     0.634921    -0.0665367
     0.650794    -0.0833868
     0.666667      -0.10028
      0.68254     -0.116933
     0.698413      -0.13307
     0.714286     -0.148382
     0.730159     -0.162536
     0.746032     -0.175173
     0.761905     -0.185925
     0.777778      -0.19442
     0.793651     -0.199974
     0.809524     -0.202529
     0.825397     -0.201824
      0.84127     -0.197674
     0.857143     -0.189984
     0.873016     -0.178768
     0.888889     -0.164154
     0.904762     -0.146081
     0.920635     -0.125312
     0.936508     -0.102331
     0.952381    -0.0776961
     0.968254    -0.0520071
     0.984127    -0.0258918
            1             0
