#    distance            Ux
  1.54198e-18  -1.13184e-18
     0.015873    -0.0115658
     0.031746      -0.02239
     0.047619    -0.0325985
    0.0634921    -0.0422971
    0.0793651    -0.0515785
    0.0952381    -0.0605245
     0.111111    -0.0692069
     0.126984    -0.0776715
     0.142857     -0.085997
      0.15873    -0.0942251
     0.174603     -0.102389
     0.190476     -0.110512
     0.206349     -0.118609
     0.222222     -0.126685
     0.238095     -0.134728
     0.253968     -0.142721
     0.269841     -0.150634
     0.285714     -0.158424
     0.301587     -0.166038
      0.31746      -0.17341
     0.333333     -0.180463
     0.349206     -0.187056
     0.365079     -0.193127
     0.380952      -0.19857
     0.396825     -0.203275
     0.412698     -0.207128
     0.428571     -0.210013
     0.444444     -0.211819
     0.460317     -0.212297
      0.47619     -0.211474
     0.492063     -0.209266
     0.507937     -0.205608
      0.52381     -0.200447
     0.539683     -0.193752
     0.555556     -0.185513
     0.571429      -0.17557
     0.587302     -0.164126
     0.603175     -0.151231
     0.619048     -0.136946
     0.634921     -0.121343
     0.650794     -0.104496
     0.666667    -0.0864784
      0.68254    -0.0672341
     0.698413    -0.0469285
     0.714286    -0.0255656
     0.730159   -0.00310404
     0.746032     0.0205573
     0.761905     0.0455961
     0.777778     0.0722839
     0.793651      0.101289
     0.809524      0.132977
     0.825397       0.16805
      0.84127      0.207359
     0.857143      0.251891
     0.873016      0.302723
     0.888889      0.360952
     0.904762      0.428592
     0.920635      0.505427
     0.936508      0.591548
     0.952381      0.686278
     0.968254      0.787961
     0.984127      0.893827
            1             1
