#    distance            Uy
            0   2.62449e-18
     0.015873     0.0267004
     0.031746      0.050579
     0.047619     0.0717542
    0.0634921     0.0903662
    0.0793651      0.106572
    0.0952381       0.12054
     0.111111      0.132443
     0.126984       0.14226
     0.142857       0.15038
      0.15873       0.15696
     0.174603      0.162139
     0.190476      0.166046
     0.206349      0.168793
     0.222222      0.170476
     0.238095      0.171073
     0.253968       0.17076
     0.269841      0.169584
     0.285714      0.167579
     0.301587      0.164767
      0.31746      0.161158
     0.333333      0.156757
     0.349206       0.15147
     0.365079      0.145373
     0.380952      0.138451
     0.396825      0.130688
     0.412698      0.122064
     0.428571      0.112562
     0.444444      0.102164
     0.460317     0.0907546
      0.47619     0.0784249
     0.492063     0.0651727
     0.507937     0.0510033
      0.52381     0.0359317
     0.539683     0.0199843
     0.555556    0.00320081
     0.571429    -0.0144413
     0.587302    -0.0327704
     0.603175    -0.0516843
     0.619048     -0.071056
     0.634921    -0.0907301
     0.650794      -0.11052
     0.666667     -0.130205
      0.68254     -0.149458
     0.698413      -0.16799
     0.714286     -0.185463
     0.730159     -0.201504
     0.746032     -0.215714
     0.761905     -0.227675
     0.777778     -0.236964
     0.793651     -0.242784
     0.809524     -0.245075
     0.825397     -0.243532
      0.84127     -0.237934
     0.857143     -0.228173
     0.873016     -0.214266
     0.888889     -0.196371
     0.904762     -0.174431
     0.920635      -0.14936
     0.936508     -0.121749
     0.952381    -0.0922714
     0.968254    -0.0616547
     0.984127    -0.0306455
            1             0
