#    distance            Uy
            0   2.16603e-18
     0.015873       0.02204
     0.031746     0.0417831
     0.047619     0.0593149
    0.0634921     0.0747438
    0.0793651      0.088194
    0.0952381     0.0998005
     0.111111      0.109704
     0.126984      0.117887
     0.142857      0.124676
      0.15873        0.1302
     0.174603      0.134582
     0.190476      0.137933
     0.206349      0.140351
     0.222222      0.141924
     0.238095      0.142642
     0.253968      0.142655
     0.269841      0.142004
     0.285714      0.140719
     0.301587      0.138818
      0.31746       0.13631
     0.333333      0.133192
     0.349206      0.129383
     0.365079       0.12493
     0.380952      0.119811
     0.396825      0.113994
     0.412698      0.107449
     0.428571      0.100142
     0.444444     0.0920402
     0.460317     0.0830172
      0.47619     0.0731358
     0.492063     0.0623757
     0.507937     0.0507242
      0.52381     0.0381789
     0.539683     0.0247494
     0.555556     0.0104601
     0.571429   -0.00473192
     0.587302    -0.0206648
     0.603175    -0.0372482
     0.619048    -0.0543662
     0.634921     -0.071874
     0.650794    -0.0895961
     0.666667     -0.107324
      0.68254     -0.124759
     0.698413     -0.141618
     0.714286     -0.157583
     0.730159     -0.172309
     0.746032     -0.185424
     0.761905     -0.196546
     0.777778     -0.205291
     0.793651     -0.210942
     0.809524     -0.213445
     0.825397     -0.212529
      0.84127     -0.208001
     0.857143     -0.199765
     0.873016     -0.187839
     0.888889     -0.172363
     0.904762     -0.153279
     0.920635     -0.131392
     0.936508     -0.107217
     0.952381    -0.0813429
     0.968254    -0.0544061
     0.984127    -0.0270658
            1             0
