#    distance            Uy
            0   2.74336e-18
     0.015873     0.0279088
     0.031746     0.0528603
     0.047619     0.0749751
    0.0634921     0.0943984
    0.0793651      0.111293
    0.0952381      0.125834
     0.111111      0.138202
     0.126984      0.148371
     0.142857      0.156753
      0.15873      0.163508
     0.174603      0.168785
     0.190476      0.172717
     0.206349      0.175423
     0.222222      0.177004
     0.238095      0.177437
     0.253968       0.17691
     0.269841      0.175474
     0.285714      0.173166
     0.301587      0.170012
      0.31746      0.166028
     0.333333      0.161221
     0.349206      0.155499
     0.365079      0.148944
     0.380952      0.141548
     0.396825      0.133295
     0.412698      0.124172
     0.428571      0.114164
     0.444444      0.103259
     0.460317     0.0913426
      0.47619     0.0785113
     0.492063     0.0647652
     0.507937     0.0501123
      0.52381     0.0345697
     0.539683     0.0181657
     0.555556   0.000941275
     0.571429    -0.0171232
     0.587302    -0.0358571
     0.603175    -0.0551583
     0.619048    -0.0748994
     0.634921    -0.0949249
     0.650794     -0.115048
     0.666667     -0.135048
      0.68254     -0.154592
     0.698413     -0.173394
     0.714286     -0.191111
     0.730159     -0.207367
     0.746032     -0.221757
     0.761905     -0.233857
     0.777778     -0.243235
     0.793651      -0.24908
     0.809524     -0.251328
     0.825397     -0.249665
      0.84127     -0.243865
     0.857143     -0.233815
     0.873016     -0.219531
     0.888889     -0.201172
     0.904762     -0.178679
     0.920635     -0.152986
     0.936508     -0.124696
     0.952381    -0.0945008
     0.968254    -0.0631432
     0.984127    -0.0313861
            1             0
