#    distance            Ux
  1.54198e-18  -1.13402e-18
     0.015873    -0.0115881
     0.031746     -0.022434
     0.047619    -0.0326633
    0.0634921    -0.0423821
    0.0793651    -0.0516828
    0.0952381    -0.0606473
     0.111111    -0.0693475
     0.126984     -0.077829
     0.142857    -0.0861704
      0.15873    -0.0944135
     0.174603     -0.102591
     0.190476     -0.110727
     0.206349     -0.118836
     0.222222     -0.126921
     0.238095     -0.134972
     0.253968     -0.142972
     0.269841     -0.150889
     0.285714     -0.158682
     0.301587     -0.166296
      0.31746     -0.173665
     0.333333     -0.180714
     0.349206     -0.187299
     0.365079      -0.19336
     0.380952      -0.19879
     0.396825     -0.203479
     0.412698     -0.207312
     0.428571     -0.210177
     0.444444     -0.211959
     0.460317     -0.212411
      0.47619      -0.21156
     0.492063     -0.209324
     0.507937     -0.205635
      0.52381     -0.200444
     0.539683     -0.193719
     0.555556      -0.18545
     0.571429     -0.175478
     0.587302     -0.164007
     0.603175     -0.151086
     0.619048     -0.136777
     0.634921     -0.121152
     0.650794     -0.104287
     0.666667    -0.0862523
      0.68254    -0.0669944
     0.698413    -0.0466778
     0.714286    -0.0253064
     0.730159   -0.00283878
     0.746032     0.0208263
     0.761905     0.0458664
     0.777778     0.0725534
     0.793651      0.101555
     0.809524      0.133238
     0.825397      0.168303
      0.84127      0.207602
     0.857143      0.252122
     0.873016      0.302939
     0.888889      0.361151
     0.904762      0.428771
     0.920635      0.505584
     0.936508      0.591679
     0.952381      0.686381
     0.968254      0.788033
     0.984127      0.893864
            1             1
