#    distance            Ux
  1.54198e-18  -8.53448e-19
     0.015873   -0.00870704
     0.031746    -0.0167326
     0.047619    -0.0241884
    0.0634921    -0.0311696
    0.0793651    -0.0377605
    0.0952381    -0.0440379
     0.111111    -0.0500721
     0.126984     -0.055914
     0.142857    -0.0616464
      0.15873    -0.0673214
     0.174603    -0.0729858
     0.190476    -0.0786815
     0.206349    -0.0844445
     0.222222    -0.0903054
     0.238095    -0.0963034
     0.253968     -0.102442
     0.269841     -0.108728
     0.285714      -0.11516
     0.301587     -0.121727
      0.31746     -0.128406
     0.333333     -0.135164
     0.349206     -0.141954
     0.365079     -0.148706
     0.380952     -0.155348
     0.396825     -0.161793
     0.412698     -0.167943
     0.428571      -0.17369
     0.444444     -0.178914
     0.460317     -0.183402
      0.47619     -0.187084
     0.492063     -0.189825
     0.507937     -0.191494
      0.52381     -0.191965
     0.539683     -0.191121
     0.555556     -0.188855
     0.571429     -0.184904
     0.587302      -0.17936
     0.603175     -0.172175
     0.619048     -0.163321
     0.634921     -0.152785
     0.650794     -0.140572
     0.666667     -0.126692
      0.68254     -0.110978
     0.698413    -0.0936182
     0.714286    -0.0745954
     0.730159    -0.0538557
     0.746032    -0.0312937
     0.761905   -0.00673437
     0.777778     0.0200862
     0.793651     0.0498881
     0.809524     0.0829489
     0.825397      0.119945
      0.84127      0.161696
     0.857143      0.209145
     0.873016      0.263322
     0.888889      0.325271
     0.904762      0.396988
     0.920635      0.478185
     0.936508      0.568952
     0.952381      0.668651
     0.968254      0.775702
     0.984127      0.887426
            1             1
