#    distance            Ux
  1.54198e-18  -1.09185e-18
     0.015873    -0.0111554
     0.031746    -0.0215802
     0.047619    -0.0313998
    0.0634921    -0.0407202
    0.0793651    -0.0496345
    0.0952381    -0.0582252
     0.111111     -0.066565
     0.126984    -0.0747027
     0.142857    -0.0827167
      0.15873    -0.0906507
     0.174603    -0.0985396
     0.190476     -0.106409
     0.206349     -0.114277
     0.222222      -0.12215
     0.238095     -0.130023
     0.253968      -0.13788
     0.269841     -0.145693
     0.285714     -0.153423
     0.301587      -0.16102
      0.31746     -0.168422
     0.333333     -0.175555
     0.349206     -0.182286
     0.365079     -0.188548
     0.380952     -0.194238
     0.396825     -0.199245
     0.412698     -0.203453
     0.428571     -0.206746
     0.444444     -0.209007
     0.460317     -0.209988
      0.47619     -0.209703
     0.492063     -0.208063
     0.507937     -0.204991
      0.52381     -0.200428
     0.539683     -0.194335
     0.555556     -0.186689
     0.571429     -0.177319
     0.587302     -0.166423
     0.603175     -0.154042
     0.619048     -0.140231
     0.634921     -0.125056
     0.650794      -0.10859
     0.666667    -0.0909013
      0.68254    -0.0719285
     0.698413    -0.0518423
     0.714286    -0.0306476
     0.730159   -0.00830453
     0.746032     0.0152867
     0.761905     0.0403021
     0.777778     0.0670123
     0.793651     0.0960895
     0.809524      0.127894
     0.825397      0.163127
      0.84127      0.202643
     0.857143      0.247425
     0.873016      0.298553
     0.888889      0.357124
     0.904762      0.425157
     0.920635      0.502431
     0.936508       0.58904
     0.952381      0.684311
     0.968254      0.786594
     0.984127      0.893118
            1             1
