#    distance            Ux
  1.54198e-18  -9.35505e-19
     0.015873   -0.00955001
     0.031746    -0.0184049
     0.047619    -0.0266847
    0.0634921    -0.0344915
    0.0793651    -0.0419155
    0.0952381    -0.0490379
     0.111111    -0.0559321
     0.126984    -0.0626524
     0.142857    -0.0692796
      0.15873    -0.0758638
     0.174603    -0.0824484
     0.190476    -0.0890696
     0.206349    -0.0957564
     0.222222      -0.10253
     0.238095     -0.109414
     0.253968     -0.116401
     0.269841     -0.123482
     0.285714     -0.130638
     0.301587      -0.13784
      0.31746     -0.145044
     0.333333     -0.152198
     0.349206     -0.159215
     0.365079     -0.166021
     0.380952     -0.172523
     0.396825     -0.178618
     0.412698     -0.184195
     0.428571     -0.189134
     0.444444     -0.193312
     0.460317     -0.196489
      0.47619     -0.198627
     0.492063     -0.199605
     0.507937     -0.199312
      0.52381     -0.197648
     0.539683     -0.194525
     0.555556     -0.189876
     0.571429     -0.183473
     0.587302     -0.175463
     0.603175     -0.165842
     0.619048     -0.154626
     0.634921     -0.141844
     0.650794     -0.127538
     0.666667     -0.111756
      0.68254    -0.0943855
     0.698413    -0.0756174
     0.714286    -0.0554519
     0.730159    -0.0338484
     0.746032    -0.0107099
     0.761905     0.0141353
     0.777778      0.040952
     0.793651     0.0704352
     0.809524      0.102906
     0.825397       0.13906
      0.84127      0.179737
     0.857143       0.22591
     0.873016      0.278642
     0.888889      0.339013
     0.904762      0.409046
     0.920635       0.48849
     0.936508      0.577443
     0.952381       0.67525
     0.968254      0.780294
     0.984127      0.889837
            1             1
