#    distance            Uy
            0   2.26704e-18
     0.015873     0.0230669
     0.031746     0.0437219
     0.047619       0.06206
    0.0634921      0.078199
    0.0793651     0.0922721
    0.0952381      0.104423
     0.111111      0.114799
     0.126984      0.123385
     0.142857       0.13052
      0.15873      0.136337
     0.174603      0.140965
     0.190476      0.144515
     0.206349      0.147089
     0.222222      0.148773
     0.238095      0.149556
     0.253968      0.149589
     0.269841      0.148913
     0.285714      0.147558
     0.301587      0.145539
      0.31746      0.142864
     0.333333       0.13953
     0.349206      0.135449
     0.365079      0.130675
     0.380952      0.125184
     0.396825      0.118949
     0.412698      0.111938
     0.428571      0.104121
     0.444444     0.0954695
     0.460317     0.0858564
      0.47619     0.0753535
     0.492063     0.0639452
     0.507937     0.0516241
      0.52381     0.0383931
     0.539683     0.0242672
     0.555556    0.00927615
     0.571429   -0.00661703
     0.587302    -0.0232448
     0.603175    -0.0405121
     0.619048    -0.0582978
     0.634921    -0.0764526
     0.650794     -0.094796
     0.666667     -0.113115
      0.68254     -0.131099
     0.698413     -0.148465
     0.714286     -0.164887
     0.730159      -0.18001
     0.746032     -0.193457
     0.761905     -0.204834
     0.777778     -0.213746
     0.793651     -0.219456
     0.809524     -0.221908
     0.825397     -0.220824
      0.84127     -0.216004
     0.857143     -0.207351
     0.873016     -0.194884
     0.888889     -0.178748
     0.904762     -0.158889
     0.920635     -0.136143
     0.936508     -0.111046
     0.952381    -0.0842108
     0.968254    -0.0562997
     0.984127    -0.0279963
            1             0
