#    distance            Ux
  1.54198e-18  -1.10831e-18
     0.015873    -0.0113243
     0.031746    -0.0219136
     0.047619    -0.0318936
    0.0634921    -0.0413701
    0.0793651     -0.050436
    0.0952381    -0.0591738
     0.111111    -0.0676556
     0.126984     -0.075929
     0.142857    -0.0840727
      0.15873    -0.0921294
     0.174603     -0.100133
     0.190476      -0.10811
     0.206349     -0.116074
     0.222222     -0.124032
     0.238095     -0.131978
     0.253968     -0.139894
     0.269841      -0.14775
     0.285714     -0.155508
     0.301587     -0.163114
      0.31746     -0.170506
     0.333333     -0.177608
     0.349206     -0.184284
     0.365079     -0.190469
     0.380952     -0.196058
     0.396825     -0.200941
     0.412698     -0.205003
     0.428571     -0.208127
     0.444444       -0.2102
     0.460317     -0.210971
      0.47619     -0.210462
     0.492063     -0.208585
     0.507937     -0.205267
      0.52381     -0.200454
     0.539683     -0.194108
     0.555556     -0.186213
     0.571429     -0.176601
     0.587302     -0.165474
     0.603175     -0.152875
     0.619048     -0.138864
     0.634921     -0.123508
     0.650794      -0.10688
     0.666667    -0.0890515
      0.68254    -0.0699632
     0.698413    -0.0497836
     0.714286    -0.0285174
     0.730159   -0.00612389
     0.746032     0.0174971
     0.761905     0.0425223
     0.777778     0.0692228
     0.793651     0.0982692
     0.809524      0.130024
     0.825397      0.165189
      0.84127      0.204617
     0.857143      0.249293
     0.873016      0.300296
     0.888889      0.358722
     0.904762       0.42659
     0.920635       0.50368
     0.936508      0.590085
     0.952381      0.685131
     0.968254      0.787163
     0.984127      0.893413
            1             1
