#    distance            Uy
            0   1.45822e-18
     0.015873     0.0148243
     0.031746     0.0279598
     0.047619     0.0393706
    0.0634921      0.049079
    0.0793651     0.0571555
    0.0952381     0.0636973
     0.111111     0.0688195
     0.126984     0.0725201
     0.142857     0.0750872
      0.15873     0.0766528
     0.174603     0.0773437
     0.190476     0.0772786
     0.206349      0.076566
     0.222222     0.0753027
     0.238095     0.0735298
     0.253968     0.0713763
     0.269841     0.0689007
     0.285714     0.0661514
     0.301587     0.0631677
      0.31746     0.0599808
     0.333333     0.0566151
     0.349206     0.0530726
     0.365079     0.0493846
     0.380952     0.0455589
     0.396825     0.0416003
     0.412698     0.0375102
     0.428571     0.0332878
     0.444444     0.0289303
     0.460317      0.024417
      0.47619     0.0197569
     0.492063      0.014943
     0.507937    0.00996822
      0.52381    0.00482566
     0.539683  -0.000490801
     0.555556   -0.00598568
     0.571429     -0.011681
     0.587302    -0.0175541
     0.603175    -0.0235972
     0.619048    -0.0297962
     0.634921    -0.0361285
     0.650794    -0.0425621
     0.666667    -0.0490538
      0.68254    -0.0555396
     0.698413    -0.0619394
     0.714286    -0.0681626
     0.730159    -0.0741027
     0.746032    -0.0796367
     0.761905    -0.0846273
     0.777778     -0.088924
     0.793651    -0.0922535
     0.809524    -0.0945307
     0.825397    -0.0955917
      0.84127    -0.0952811
     0.857143    -0.0934588
     0.873016    -0.0900069
     0.888889    -0.0848361
     0.904762    -0.0776919
     0.920635    -0.0687607
     0.936508    -0.0580771
     0.952381    -0.0457162
     0.968254    -0.0317921
     0.984127    -0.0164731
            1             0
