#    distance            Uy
            0   2.43111e-18
     0.015873     0.0247346
     0.031746     0.0468702
     0.047619      0.066514
    0.0634921     0.0837958
    0.0793651     0.0988611
    0.0952381      0.111866
     0.111111      0.122969
     0.126984      0.132156
     0.142857      0.139786
      0.15873      0.146002
     0.174603      0.150939
     0.190476      0.154714
     0.206349      0.157433
     0.222222      0.159185
     0.238095      0.159952
     0.253968      0.159895
     0.269841      0.159057
     0.285714      0.157466
     0.301587      0.155141
      0.31746      0.152089
     0.333333      0.148307
     0.349206      0.143704
     0.365079      0.138343
     0.380952      0.132204
     0.396825      0.125263
     0.412698      0.117494
     0.428571      0.108874
     0.444444     0.0993769
     0.460317     0.0888819
      0.47619     0.0774714
     0.492063     0.0651368
     0.507937     0.0518776
      0.52381     0.0377036
     0.539683     0.0226363
     0.555556    0.00671168
     0.571429    -0.0100995
     0.587302    -0.0276256
     0.603175    -0.0457669
     0.619048    -0.0643978
     0.634921    -0.0833648
     0.650794     -0.102483
     0.666667     -0.121535
      0.68254       -0.1402
     0.698413     -0.158191
     0.714286     -0.175176
     0.730159      -0.19079
     0.746032     -0.204645
     0.761905     -0.216334
     0.777778     -0.225448
     0.793651     -0.231221
     0.809524     -0.233593
     0.825397     -0.232275
      0.84127     -0.227058
     0.857143     -0.217839
     0.873016     -0.204637
     0.888889     -0.187607
     0.904762     -0.166692
     0.920635     -0.142769
     0.936508     -0.116402
     0.952381    -0.0882376
     0.968254    -0.0589696
     0.984127    -0.0293143
            1             0
