#    distance            Ux
  1.54198e-18  -1.02694e-18
     0.015873    -0.0104893
     0.031746    -0.0202661
     0.047619     -0.029453
    0.0634921    -0.0381554
    0.0793651    -0.0464659
    0.0952381    -0.0544676
     0.111111    -0.0622341
     0.126984     -0.069818
     0.142857    -0.0772983
      0.15873    -0.0847213
     0.174603    -0.0921252
     0.190476    -0.0995401
     0.206349     -0.106987
     0.222222     -0.114479
     0.238095     -0.122022
     0.253968     -0.129601
     0.269841     -0.137195
     0.285714     -0.144771
     0.301587     -0.152287
      0.31746     -0.159686
     0.333333       -0.1669
     0.349206     -0.173813
     0.365079     -0.180354
     0.380952      -0.18642
     0.396825     -0.191903
     0.412698     -0.196687
     0.428571     -0.200652
     0.444444     -0.203677
     0.460317     -0.205514
      0.47619     -0.206158
     0.492063     -0.205506
     0.507937     -0.203469
      0.52381     -0.199971
     0.539683     -0.194956
     0.555556     -0.188385
     0.571429     -0.180067
     0.587302     -0.170181
     0.603175     -0.158756
     0.619048     -0.145835
     0.634921     -0.131472
     0.650794      -0.11573
     0.666667    -0.0986739
      0.68254    -0.0802263
     0.698413    -0.0605674
     0.714286    -0.0397023
     0.730159    -0.0175925
     0.746032    0.00585973
     0.761905     0.0308279
     0.777778     0.0575803
     0.793651     0.0867969
     0.809524      0.118826
     0.825397      0.154369
      0.84127      0.194276
     0.857143      0.239532
     0.873016      0.291213
     0.888889      0.350412
     0.904762      0.419156
     0.920635      0.497214
     0.936508      0.584685
     0.952381      0.680902
     0.968254      0.784223
     0.984127      0.891886
            1             1
